,id,label,u_perc_change,ltu_perc_change
416,416,miscellaneous plant and system operators,26.957022378542014,83.8684325424694
417,417,"chemical processing machine setters, operators, and tenders",25.64625483297835,69.22915451487756
418,418,"crushing, grinding, polishing, mixing, and blending workers",55.226557235440815,149.8591264138584
419,419,cutting workers,26.44384492677801,90.44561074146553
420,420,"extruding, forming, pressing, and compacting machine setters, operators, and tenders",70.02353548721378,227.92280870347247
421,421,"furnace, kiln, oven, drier, and kettle operators and tenders",-15.342479969907851,-50.88014702967987
422,422,"inspectors, testers, sorters, samplers, and weighers",44.00954395365048,60.61250075264019
423,423,jewelers and precious stone and metal workers,55.351680909596325,103.38012943117626
424,424,"medical, dental, and ophthalmic laboratory technicians",20.82417901022983,52.589212578552434
425,425,packaging and filling machine operators and tenders,69.53955761669556,172.82726646437789
426,426,painting workers,42.258208499034495,158.5424893453283
427,427,"miscellaneous production workers, including semiconductor processors",37.151919205366276,69.16357492431459
428,428,photographic process workers and processing machine operators,47.7628861216914,54.806936431621914
429,429,adhesive bonding machine operators and tenders,83.21613345642871,180.10972200310164
430,430,etchers and engravers,65.36444450669661,64.11658382149388
431,431,"molders, shapers, and casters, except metal and plastic",44.61702202608669,108.42971794035574
432,432,"paper goods machine setters, operators, and tenders",15.12977298478953,61.02629462144987
433,433,tire builders,70.58910644345829,155.94128060875408
434,434,helpers--production workers,9.067456591119926,26.164962338967605
435,435,supervisors of transportation and material moving workers,-3.5422670945684387,-9.754724472734491
436,436,aircraft pilots and flight engineers,-4.723530916257466,-26.1983754953095
437,437,air traffic controllers and airfield operations specialists,-8.867679300549995,-37.80919396832954
438,438,flight attendants,-7.530694935787173,-32.757352458951885
439,439,"ambulance drivers and attendants, except emergency medical technicians",-16.052073047871243,-46.16018697102968
440,440,bus drivers,24.445024406617247,60.63107661208404
441,441,driver/sales workers and truck drivers,32.97025787834846,46.113961085447215
442,442,taxi drivers and chauffeurs,40.77278569434352,80.18491018560863
443,443,locomotive engineers and operators,55.391923890422895,202.20471804072173
444,444,"subway, streetcar, and other rail transportation workers",39.517290374586146,122.37713002882141
445,445,railroad conductors and yardmasters,32.891071763915384,107.46599267498414
446,446,"sailors and marine oilers, and ship engineers",-7.665946173188581,-28.41536648359268
447,447,ship and boat captains and operators,-5.730786206420572,-21.360134299063475
448,448,"miscellaneous transportation workers, including bridge and lock tenders and traffic technicians",45.30600252896322,83.49468980054372
449,449,parking lot attendants,38.012540206103516,90.19379756383522
450,450,automotive and watercraft service attendants   ,38.462128286223155,91.2268574362991
451,451,transportation inspectors,42.00987796134481,105.61114806825361
452,452,"transportation attendants, except flight attendants",22.612256011419156,61.87344700613926
453,453,"conveyor operators and tenders, and hoist and winch operators",26.800171494431464,50.47667440209941
454,454,crane and tower operators,55.15563189793782,211.65423809026979
455,455,"dredge, excavating, and loading machine operators",34.10238840901072,96.5942743228311
456,456,industrial truck and tractor operators,61.22982860557867,139.8176838017267
457,457,cleaners of vehicles and equipment,2.2952912417302778,9.249731939380315
458,458,"laborers and freight, stock, and material movers, hand",31.667307025230375,46.317875009671916
459,459,machine feeders and offbearers,65.12454806637828,169.1516214540204
460,460,"packers and packagers, hand",7.465695465691246,23.892541076568968
461,461,pumping station operators,41.375844788545734,96.34861441733612
462,462,refuse and recyclable material collectors,54.226012411115065,105.71261210244673
463,463,"miscellaneous material moving workers, including mine shuttle car operators, and tank car, truck, and ship loaders",1.0361923037705743,6.661849299751315
